"date","task_id","department_id","department","role","service_code","service_name","target","workstream_code","workstream","title","acceptance_criteria","priority","effort","today_candidate","automation_hook","source_ref1","source_ref2"
"2026-03-03","T10-024","T10","Telegram Reporter","status-notification","S03","SNS Auto","web/sns-auto/*.html","W04","Data Integrity","[SNS Auto] Data Integrity: publish status digest and alert workflow","Deliver data rule set for web/sns-auto/*.html; map to owner/SLA; link evidence in docs.","P1","M","Maybe","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-025","T10","Telegram Reporter","status-notification","S03","SNS Auto","web/sns-auto/*.html","W05","Test Automation","[SNS Auto] Test Automation: publish status digest and alert workflow","Deliver automated test cases for web/sns-auto/*.html; map to owner/SLA; link evidence in docs.","P2","M","Maybe","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-026","T10","Telegram Reporter","status-notification","S03","SNS Auto","web/sns-auto/*.html","W06","Performance and SLO","[SNS Auto] Performance and SLO: publish status digest and alert workflow","Deliver SLO and budget for web/sns-auto/*.html; map to owner/SLA; link evidence in docs.","P2","L","Maybe","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-027","T10","Telegram Reporter","status-notification","S03","SNS Auto","web/sns-auto/*.html","W07","Security Hardening","[SNS Auto] Security Hardening: publish status digest and alert workflow","Deliver risk register and fixes for web/sns-auto/*.html; map to owner/SLA; link evidence in docs.","P2","M","Maybe","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-028","T10","Telegram Reporter","status-notification","S03","SNS Auto","web/sns-auto/*.html","W08","CI/CD Automation","[SNS Auto] CI/CD Automation: publish status digest and alert workflow","Deliver pipeline gates for web/sns-auto/*.html; map to owner/SLA; link evidence in docs.","P3","S","Maybe","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-029","T10","Telegram Reporter","status-notification","S03","SNS Auto","web/sns-auto/*.html","W09","Runbook and Incident","[SNS Auto] Runbook and Incident: publish status digest and alert workflow","Deliver runbook update for web/sns-auto/*.html; map to owner/SLA; link evidence in docs.","P3","S","Maybe","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-030","T10","Telegram Reporter","status-notification","S03","SNS Auto","web/sns-auto/*.html","W10","Metrics and Reporting","[SNS Auto] Metrics and Reporting: publish status digest and alert workflow","Deliver dashboard and report for web/sns-auto/*.html; map to owner/SLA; link evidence in docs.","P3","M","Maybe","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-031","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W01","Requirements Traceability","[Review] Requirements Traceability: publish status digest and alert workflow","Deliver traceability matrix for web/review/*.html; map to owner/SLA; link evidence in docs.","P0","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-032","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W02","Page Function Audit","[Review] Page Function Audit: publish status digest and alert workflow","Deliver feature checklist for web/review/*.html; map to owner/SLA; link evidence in docs.","P1","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-033","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W03","API Contract Audit","[Review] API Contract Audit: publish status digest and alert workflow","Deliver contract diff report for web/review/*.html; map to owner/SLA; link evidence in docs.","P1","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-034","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W04","Data Integrity","[Review] Data Integrity: publish status digest and alert workflow","Deliver data rule set for web/review/*.html; map to owner/SLA; link evidence in docs.","P1","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-035","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W05","Test Automation","[Review] Test Automation: publish status digest and alert workflow","Deliver automated test cases for web/review/*.html; map to owner/SLA; link evidence in docs.","P2","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-036","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W06","Performance and SLO","[Review] Performance and SLO: publish status digest and alert workflow","Deliver SLO and budget for web/review/*.html; map to owner/SLA; link evidence in docs.","P2","L","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-037","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W07","Security Hardening","[Review] Security Hardening: publish status digest and alert workflow","Deliver risk register and fixes for web/review/*.html; map to owner/SLA; link evidence in docs.","P2","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-038","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W08","CI/CD Automation","[Review] CI/CD Automation: publish status digest and alert workflow","Deliver pipeline gates for web/review/*.html; map to owner/SLA; link evidence in docs.","P3","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-039","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W09","Runbook and Incident","[Review] Runbook and Incident: publish status digest and alert workflow","Deliver runbook update for web/review/*.html; map to owner/SLA; link evidence in docs.","P3","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-040","T10","Telegram Reporter","status-notification","S04","Review","web/review/*.html","W10","Metrics and Reporting","[Review] Metrics and Reporting: publish status digest and alert workflow","Deliver dashboard and report for web/review/*.html; map to owner/SLA; link evidence in docs.","P3","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-041","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W01","Requirements Traceability","[AI Automation] Requirements Traceability: publish status digest and alert workflow","Deliver traceability matrix for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P0","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-042","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W02","Page Function Audit","[AI Automation] Page Function Audit: publish status digest and alert workflow","Deliver feature checklist for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P1","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-043","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W03","API Contract Audit","[AI Automation] API Contract Audit: publish status digest and alert workflow","Deliver contract diff report for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P1","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-044","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W04","Data Integrity","[AI Automation] Data Integrity: publish status digest and alert workflow","Deliver data rule set for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P1","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-045","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W05","Test Automation","[AI Automation] Test Automation: publish status digest and alert workflow","Deliver automated test cases for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P2","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-046","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W06","Performance and SLO","[AI Automation] Performance and SLO: publish status digest and alert workflow","Deliver SLO and budget for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P2","L","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-047","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W07","Security Hardening","[AI Automation] Security Hardening: publish status digest and alert workflow","Deliver risk register and fixes for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P2","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-048","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W08","CI/CD Automation","[AI Automation] CI/CD Automation: publish status digest and alert workflow","Deliver pipeline gates for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P3","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-049","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W09","Runbook and Incident","[AI Automation] Runbook and Incident: publish status digest and alert workflow","Deliver runbook update for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P3","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-050","T10","Telegram Reporter","status-notification","S05","AI Automation","web/ai-automation/*.html","W10","Metrics and Reporting","[AI Automation] Metrics and Reporting: publish status digest and alert workflow","Deliver dashboard and report for web/ai-automation/*.html; map to owner/SLA; link evidence in docs.","P3","M","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-051","T10","Telegram Reporter","status-notification","S06","WebApp Builder","web/webapp-builder/*.html","W01","Requirements Traceability","[WebApp Builder] Requirements Traceability: publish status digest and alert workflow","Deliver traceability matrix for web/webapp-builder/*.html; map to owner/SLA; link evidence in docs.","P0","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
"2026-03-03","T10-052","T10","Telegram Reporter","status-notification","S06","WebApp Builder","web/webapp-builder/*.html","W02","Page Function Audit","[WebApp Builder] Page Function Audit: publish status digest and alert workflow","Deliver feature checklist for web/webapp-builder/*.html; map to owner/SLA; link evidence in docs.","P1","S","No","Docs->Validation->Handoff: update markdown + trigger validation checklist + emit handoff payload","docs/TEAM.md","DEMO_GUIDE.md"
